Description,Amino Acids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
DAYM780301,8,-1.0,2.0,2.0,1.0,-3.0,3.0,1.0,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,9,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,10,-2.0,-3.0,-3.0,-4.0,-6.0,-2.0,-3.0,-4.0,-2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,11,-1.0,3.0,1.0,0.0,-5.0,1.0,0.0,-2.0,0.0,-2.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,12,-1.0,0.0,-2.0,-3.0,-5.0,-1.0,-2.0,-3.0,-2.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,13,-4.0,-4.0,-4.0,-6.0,-4.0,-5.0,-5.0,-5.0,-2.0,1.0,2.0,-5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,14,1.0,0.0,-1.0,-1.0,-3.0,0.0,-1.0,-1.0,0.0,-2.0,-3.0,-1.0,-2.0,-5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,15,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-3.0,0.0,-2.0,-3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,16,1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,-1.0,-3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
DAYM780301,17,-6.0,2.0,-4.0,-7.0,-8.0,-5.0,-7.0,-7.0,-3.0,-5.0,-2.0,-3.0,-4.0,0.0,-6.0,-2.0,-5.0,17.0,0.0,0.0,0.0
DAYM780301,18,-3.0,-4.0,-2.0,-4.0,0.0,-4.0,-4.0,-5.0,0.0,-1.0,-1.0,-4.0,-2.0,7.0,-5.0,-3.0,-3.0,0.0,10.0,0.0,0.0
DAYM780301,19,0.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,4.0,2.0,-2.0,2.0,-1.0,-1.0,-1.0,0.0,-6.0,-2.0,4.0,0.0
DAYM780301,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAYM780301,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,1,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,2,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,3,4.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,4,2.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,5,3.0,3.0,3.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,6,4.0,2.0,3.0,5.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,7,5.0,3.0,3.0,4.0,3.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,8,2.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,9,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,10,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,11,3.0,5.0,4.0,3.0,0.0,4.0,4.0,2.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,12,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,13,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,14,5.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,15,5.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
FEND850101,16,5.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0
FEND850101,17,2.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0
FEND850101,18,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,3.0,6.0,0.0,0.0
FEND850101,19,5.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,6.0,0.0
FEND850101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEND850101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,4,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,5,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,6,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,7,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,8,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,9,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,10,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,11,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,12,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,13,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,14,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,15,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,16,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
FITW660101,17,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
FITW660101,18,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
FITW660101,19,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
FITW660101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FITW660101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,1,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,2,9.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,3,5.0,9.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,4,9.0,4.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,5,9.0,6.0,10.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,6,5.0,9.0,6.0,10.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,7,9.0,5.0,10.0,6.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,8,10.0,5.0,9.0,5.0,9.0,9.0,5.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,9,8.0,3.0,7.0,3.0,9.0,7.0,3.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,10,8.0,3.0,7.0,3.0,9.0,7.0,3.0,7.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,11,5.0,10.0,6.0,9.0,4.0,6.0,9.0,5.0,5.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,12,9.0,3.0,8.0,4.0,10.0,8.0,4.0,8.0,9.0,9.0,9.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,13,7.0,1.0,6.0,2.0,8.0,6.0,2.0,6.0,7.0,9.0,9.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,14,9.0,3.0,8.0,4.0,9.0,8.0,4.0,8.0,9.0,9.0,9.0,3.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,15,9.0,6.0,10.0,7.0,8.0,10.0,7.0,10.0,9.0,7.0,7.0,6.0,8.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,16,10.0,5.0,9.0,5.0,9.0,9.0,5.0,9.0,10.0,8.0,8.0,5.0,9.0,7.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0
GEOD900101,17,5.0,0.0,4.0,1.0,6.0,4.0,1.0,5.0,5.0,8.0,8.0,0.0,7.0,9.0,7.0,4.0,5.0,10.0,0.0,0.0,0.0
GEOD900101,18,7.0,2.0,6.0,3.0,8.0,6.0,3.0,6.0,7.0,9.0,9.0,2.0,8.0,10.0,9.0,6.0,7.0,8.0,10.0,0.0,0.0
GEOD900101,19,8.0,3.0,7.0,4.0,9.0,7.0,4.0,8.0,8.0,10.0,10.0,3.0,10.0,8.0,10.0,7.0,8.0,7.0,9.0,10.0,0.0
GEOD900101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GEOD900101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,1,-0.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,2,-0.3,0.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,3,-0.3,-0.3,2.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,4,0.5,-2.2,-1.8,-3.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,5,-0.2,1.5,0.7,0.9,-2.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,6,0.0,0.4,0.9,2.7,-3.0,1.7,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,7,0.5,-1.0,0.4,0.1,-2.0,-1.0,-0.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,8,-0.8,0.6,1.2,0.4,-1.3,1.2,0.4,-1.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,9,-0.8,-2.4,-2.8,-3.8,-1.1,-1.9,-2.7,-4.5,-2.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,10,-1.2,-2.2,-3.0,-4.0,-1.5,-1.6,-2.8,-4.4,-1.9,2.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,11,-0.4,2.7,0.8,0.5,-2.8,1.5,1.2,-1.1,0.6,-2.1,-2.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,12,-0.7,-1.7,-2.2,-3.0,-0.9,-1.0,-2.0,-3.5,-1.3,2.5,2.8,-1.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,13,-2.3,-3.2,-3.1,-4.5,-0.8,-2.6,-3.9,-5.2,-0.1,1.0,2.0,-3.3,1.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,14,0.3,-0.9,-0.9,-0.7,-3.1,-0.2,-0.5,-1.6,-1.1,-2.6,-2.3,-0.6,-2.4,-3.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,15,1.1,-0.2,0.9,0.5,0.1,0.2,0.2,0.4,-0.2,-1.8,-2.1,0.1,-1.4,-2.8,0.4,2.2,0.0,0.0,0.0,0.0,0.0
GONG920101,16,0.6,-0.2,0.5,0.0,-0.5,0.0,-0.1,-1.1,-0.3,-0.6,-1.3,0.1,-0.6,-2.2,0.1,1.5,2.5,0.0,0.0,0.0,0.0
GONG920101,17,-3.6,-1.6,-3.6,-5.2,-1.0,-2.7,-4.3,-4.0,-0.8,-1.8,-0.7,-3.5,-1.0,3.6,-5.0,-3.3,-3.5,14.2,0.0,0.0,0.0
GONG920101,18,-2.2,-1.8,-1.4,-2.8,-0.5,-1.7,-2.7,-4.0,2.2,-0.7,0.0,-2.1,-0.2,5.1,-3.1,-1.9,-1.9,4.1,7.8,0.0,0.0
GONG920101,19,0.1,-2.0,-2.2,-2.9,0.0,-1.5,-1.9,-3.3,-2.0,3.1,1.8,-1.7,1.6,0.1,-1.8,-1.0,0.0,-2.6,-1.1,3.4,0.0
GONG920101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GONG920101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,1,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,2,111.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,3,126.0,96.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,4,195.0,180.0,139.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,5,91.0,43.0,46.0,61.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,6,107.0,54.0,42.0,45.0,170.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,7,60.0,125.0,80.0,94.0,159.0,87.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,8,86.0,29.0,68.0,81.0,174.0,24.0,40.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,9,94.0,97.0,149.0,168.0,198.0,109.0,134.0,135.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,10,96.0,102.0,153.0,172.0,198.0,113.0,138.0,138.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,11,106.0,26.0,94.0,101.0,202.0,53.0,56.0,127.0,32.0,102.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,12,84.0,91.0,142.0,160.0,196.0,101.0,126.0,127.0,87.0,10.0,15.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,13,113.0,97.0,158.0,177.0,205.0,116.0,140.0,153.0,100.0,21.0,22.0,102.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,14,27.0,103.0,91.0,108.0,169.0,76.0,93.0,42.0,77.0,95.0,98.0,103.0,87.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,15,99.0,110.0,46.0,65.0,112.0,68.0,80.0,56.0,89.0,142.0,145.0,121.0,135.0,155.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,16,58.0,71.0,65.0,85.0,149.0,42.0,65.0,59.0,47.0,89.0,92.0,78.0,81.0,103.0,38.0,58.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,17,148.0,101.0,174.0,181.0,215.0,130.0,152.0,184.0,115.0,61.0,61.0,110.0,67.0,40.0,147.0,177.0,128.0,0.0,0.0,0.0,0.0
GRAR740104,18,112.0,77.0,143.0,160.0,194.0,99.0,122.0,147.0,83.0,33.0,36.0,85.0,36.0,22.0,110.0,144.0,92.0,37.0,0.0,0.0,0.0
GRAR740104,19,64.0,96.0,133.0,152.0,192.0,96.0,121.0,109.0,84.0,29.0,32.0,97.0,21.0,50.0,68.0,124.0,69.0,88.0,55.0,0.0,0.0
GRAR740104,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRAR740104,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,1,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,2,-1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,3,-2.0,-1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,4,-1.0,-3.0,-2.0,-3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,5,-1.0,1.0,0.0,0.0,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,6,-1.0,0.0,0.0,2.0,-3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,7,0.0,-2.0,0.0,-1.0,-3.0,-2.0,-2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,8,-2.0,0.0,1.0,0.0,-3.0,1.0,0.0,-2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,9,-1.0,-3.0,-2.0,-4.0,-3.0,-2.0,-3.0,-4.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,10,-1.0,-2.0,-3.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,11,-1.0,3.0,0.0,0.0,-3.0,1.0,1.0,-2.0,-1.0,-3.0,-3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,12,-1.0,-1.0,-2.0,-3.0,-2.0,0.0,-2.0,-2.0,0.0,2.0,2.0,-1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,13,-2.0,-2.0,-2.0,-4.0,-2.0,-4.0,-3.0,-3.0,-2.0,0.0,1.0,-3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,14,-1.0,-2.0,-2.0,-1.0,-4.0,-1.0,0.0,-2.0,-2.0,-2.0,-3.0,-1.0,-2.0,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,15,1.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,-3.0,-1.0,-2.0,-2.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0
HENS920101,16,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,5.0,0.0,0.0,0.0,0.0
HENS920101,17,-2.0,-2.0,-4.0,-4.0,-5.0,-2.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-2.0,1.0,-3.0,-4.0,-3.0,15.0,0.0,0.0,0.0
HENS920101,18,-2.0,-1.0,-2.0,-2.0,-3.0,-1.0,-2.0,-3.0,2.0,0.0,0.0,-1.0,0.0,3.0,-3.0,-2.0,-1.0,3.0,8.0,0.0,0.0
HENS920101,19,0.0,-2.0,-3.0,-3.0,-1.0,-3.0,-3.0,-3.0,-3.0,3.0,1.0,-2.0,1.0,0.0,-3.0,-1.0,0.0,-3.0,-1.0,5.0,0.0
HENS920101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENS920101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
